"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-05","0.15","63","46"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-06","0.01","60","44"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-07","0.00","66","42"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-08","0.00","71","46"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-09","0.00","75","46"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-10","0.00","60","43"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-11","0.00","60","38"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-12","0.00","75","39"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-13","0.00","77","52"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-14","0.00","75","45"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-15","0.00","70","43"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-16","0.00","70","46"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-17","0.00","72","45"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-18","0.00","74","46"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-19","0.00","74","51"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-20","0.00","75","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-21","0.00","77","49"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-22","0.00","73","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-23","0.00","75","43"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-24","0.00","78","48"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-25","0.00","77","49"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-26","0.00","74","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-27","0.00","76","46"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-02-28","0.00","81","49"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-01","0.00","82","52"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-02","0.00","84","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-03","0.00","82","51"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-04","0.00","74","53"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-05","0.00","75","48"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-06","0.00","78","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-07","0.00","59","46"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-08","0.00","65","42"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-09","0.00","71","47"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-10","0.00","72","47"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-11","0.00","68","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-12","0.00","70","43"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-13","0.00","75","45"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-14","0.00","82","49"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-15","0.00","83","51"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-16","0.17","59","47"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-17","0.04","57","47"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-18","0.00","69","42"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-19","0.00","79","53"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-20","0.00","87","51"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-21","0.00","80","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-22","0.00","81","49"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-23","0.00","77","51"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-24","0.00","79","52"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-25","0.00","82","57"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-26","0.00","70","52"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-27","0.00","75","47"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-28","0.00","77","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-29","0.00","84","52"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-30","0.00","84","53"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-03-31","0.00","74","56"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-01","0.21","59","43"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-02","0.78","58","37"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-03","0.00","60","40"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-04","0.10","55","41"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-05","0.00","66","40"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-06","0.00","74","46"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-07","0.00","67","48"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-08","0.00","67","44"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-09","0.00","63","47"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-10","0.00","70","41"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-11","0.00","77","45"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-12","0.00","79","50"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-13","0.16","65","47"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-14","0.00",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-15","0.00","87","57"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-16","0.00","85","54"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-17","0.00","89","56"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-18","0.00","92","62"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-19","0.00","94","60"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-20","0.00","92","63"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-21","0.00","87","66"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-22","0.00","82","63"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-23","0.00","73","58"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-24","0.00","72","55"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-25","0.00","79","57"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-26","0.00","87","56"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-27","0.00","90","62"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-28","0.00","81","58"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-29","0.00","65","48"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-04-30","0.05","66","47"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","1999-05-01","0.00","71","47"
