"STATION","NAME","DATE","AWND","DAEV","DASF","DAWM","EVAP","FMTM","MDEV","MDSF","MDWM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-28",,,,,," 2350",,,," 1620","0.53",,"0.0","0.0",,"95","71",,"  618","  260",,,"  270",,,,"12.1",,,"30.0",,,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-29",,,,,," 0150",,,," 0806","0.00",,"0.0","0.0",,"88","70",,"  770","  300",,,"   90",,,,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-30",,,,,," 2250",,,," 2049","0.00",,"0.0","0.0",,"85","71",,"  541","  150",,,"  135",,,,"8.1",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-31",,,,,," 1150",,,," 1659","0.00",,"0.0","0.0",,"85","71",,"  710","  200",,,"  135",,,,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-01",,,,,," 1250",,,," 1444","0.01",,"0.0","0.0",,"90","73",,"  498","   50",,,"   45",,,,"14.1",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-02",,,,,," 0250",,,," 2209","0.00",,"0.0","0.0",,"76","70",,"  130","   80",,,"  135",,,,"8.9",,,"17.2",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-03",,,,,," 1150",,,," 2108","0.00",,"0.0","0.0",,"95","76",,"  512","  240",,,"  225",,,,"14.1",,,"26.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-04",,,,,," 1550",,,," 1252","0.30",,"0.0","0.0",,"79","67",,"  132","  360",,,"   45",,,,"13.0",,,"16.1",,,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-05",,,,,," 1650",,,," 1453","0.00",,"0.0","0.0",,"86","66",,"  734","  290",,,"  180",,,,"8.1",,,"12.8",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-06",,,,,," 1450",,,," 1620","0.00",,"0.0","0.0",,"85","64",,"  714","  140",,,"  135",,,,"8.9",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-07",,,,,," 1950",,,," 1355","0.00",,"0.0","0.0",,"79","67",,"  365","   40",,,"  315",,,,"12.1",,,"18.3",,,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-08",,,,,," 1150",,,," 0114","0.07",,"0.0","0.0",,"68","65",,"    0","   60",,,"   45",,,,"8.9",,,"16.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-09",,,,,," 1950",,,," 2345","0.32",,"0.0","0.0",,"78","66",,"   30","  240",,,"  270",,,,"12.1",,,"27.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-10",,,,,," 0250",,,," 1802","0.28",,"0.0","0.0",,"81","62",,"  381","  200",,,"  315",,,,"17.0",,,"30.0",,,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-11",,,,,," 1450",,,," 1007","0.00",,"0.0","0.0",,"69","55",,"  693","  290",,,"  315",,,,"13.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-12",,,,,," 1750",,,," 1358","0.00",,"0.0","0.0",,"75","53",,"  690","  160",,,"  225",,,,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-13",,,,,," 1150",,,," 0808","0.00",,"0.0","0.0",,"84","65",,"  690","  200",,,"  270",,,,"13.0",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-14",,,,,," 2345",,,," 2247","0.00",,"0.0","0.0",,"86","66",,"  660","  240",,,"  225",,,,"14.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-15",,,,,," 2345",,,," 0119","0.64",,"0.0","0.0",,"90","69",,"  699","  240",,,"  225",,,,"14.1",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-16",,,,,," 1750",,,," 1141","0.17",,"0.0","0.0",,"69","56",,"    0","   60",,,"   45",,,,"13.0",,,"24.2",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-17",,,,,," 1050",,,," 0040","0.40",,"0.0","0.0",,"65","56",,"   69","   50",,,"   45",,,,"13.0",,,"20.8",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-18",,,,,," 0550",,,," 2222","0.40",,"0.0","0.0",,"64","59",,"    0","   90",,,"  315",,,,"8.9",,,"16.1",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-19",,,,,," 1050",,,," 1247","0.00",,"0.0","0.0",,"73","52",,"  638","  360",,,"  315",,,,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-20",,,,,," 0750",,,," 0807","0.00",,"0.0","0.0",,"64","44",,"  580","   10",,,"  360",,,,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-21",,,,,," 0450",,,," 0407","0.24",,"0.0","0.0",,"62","52",,"    0","   50",,,"   45",,,,"10.1",,,"17.2",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-22",,,,,," 0450",,,," 1310","0.00",,"0.0","0.0",,"64","57",,"    0","  320",,,"   45",,,,"10.1",,,"15.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-23",,,,,," 1650",,,," 1251","0.22",,"0.0","0.0",,"71","60",,"  124","  250",,,"  270",,,,"12.1",,,"17.2",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-24",,,,,," 0350",,,," 0243","0.00",,"0.0","0.0",,"73","55",,"  725","  300",,,"  315",,,,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-25",,,,,," 1650",,,," 2016","0.26",,"0.0","0.0",,"74","52",,"  545","  140",,,"  180",,,,"13.0",,,"21.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-26",,,,,," 1450",,,," 0622","1.42",,"0.0","0.0",,"78","54",,"  305","  270",,,"  225",,,,"8.9",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-27",,,,,," 2250",,,," 1507","0.50",,"0.0","0.0",,"76","60",,"  102","  260",,,"  180",,,,"14.1",,,"26.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-28",,,,,," 0950",,,," 1018","0.00",,"0.0","0.0",,"67","52",,"  676","  280",,,"  270",,,,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-29",,,,,," 0550",,,," 0920","0.00",,"0.0","0.0",,"66","52",,"  652","  260",,,"  270",,,,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-30",,,,,," 1350",,,," 0959","0.02",,"0.0","0.0",,"57","47",,"  253","   10",,,"   45",,,,"14.1",,,"20.8",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-01",,,,,," 1750",,,," 1740","0.00",,"0.0","0.0",,"63","43",,"  707","  160",,,"  180",,,,"15.0",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-02",,,,,," 1650",,,," 1203","0.06",,"0.0","0.0",,"72","55",,"  694","  170",,,"  180",,,,"13.0",,,"20.8",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-03",,,,,," 1450",,,," 1520","0.26",,"0.0","0.0",,"66","53",,"  490","  330",,,"  270",,,,"14.1",,,"25.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-04",,,,,," 1450",,,," 1222","0.00",,"0.0","0.0",,"73","51",,"  699","  240",,,"  270",,,,"15.0",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-05",,,,,," 1250",,,," 0234","0.00",,"0.0","0.0",,"63","47",,"  696","  310",,,"  315",,,,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-06",,,,,," 1850",,,," 2124","0.00",,"0.0","0.0",,"66","44",,"  694","  180",,,"  225",,,,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-07",,,,,," 0150",,,," 1056","0.00",,"0.0","0.0",,"74","53",,"  691","  270",,,"  315",,,,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-08",,,,,," 1450",,,," 0016","0.00",,"0.0","0.0",,"72","59",,"  225","  200",,,"  360",,,,"15.0",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-09",,,,,," 2250",,,," 2058","0.00",,"0.0","0.0",,"78","55",,"  605","  330",,,"  225",,,,"14.1",,,"21.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-10",,,,,," 0550",,,," 1331","0.00",,"0.0","0.0",,"55","42",,"  574","  340",,,"  315",,,,"14.1",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-11",,,,,," 0650",,,," 0910","0.00",,"0.0","0.0",,"54","40",,"  681","   30",,,"   45",,,,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-12",,,,,," 0950",,,," 1657","0.96",,"0.0","0.0",,"54","47",,"    0","   70",,,"  360",,,,"15.0",,,"21.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-13",,,,,," 1050",,,," 0915","0.00",,"0.0","0.0",,"56","43",,"  664","  340",,,"  315",,,,"12.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-14",,,,,," 0250",,,," 1040","0.02",,"0.0","0.0",,"54","38",,"   13","   50",,,"   45",,,,"10.1",,,"12.8",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-15",,,,,," 1150",,,," 1210","0.00",,"0.0","0.0",,"65","53",,"  276","  300",,,"  315",,,,"8.1",,,"11.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-16",,,,,," 1750",,,," 1500","0.00",,"0.0","0.0",,"66","52",,"  250","  140",,,"  180",,,,"8.9",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-17",,,,,," 1350",,,," 1305","0.02",,"0.0","0.0",,"69","58",,"    0","  170",,,"  180",,,,"12.1",,,"12.8",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-18",,,,,," 1450",,,," 0823","0.00",,"0.0","0.0",,"72","53",,"  642","  320",,,"  315",,,,"14.1",,,"3.4",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-19",,,,,," 2345",,,," 0937","0.11",,"0.0","0.0",,"61","47",,"  319","  100",,,"   90",,,,"8.9",,,"13.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-20",,,,,," 1045",,,," 1344","0.73",,"0.0","0.0",,"54","51",,"    0","   60",,,"   90",,,,"14.1",,,"20.8",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-21",,,,,," 2350",,,," 2315","0.62",,"0.0","0.0",,"68","54",,"   10","  270",,,"  270",,,,"15.0",,,"20.8",,,,"    1",,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-22",,,,,," 1150",,,," 2005","0.00",,"0.0","0.0",,"62","47",,"  621","  290",,,"  315",,,,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-23",,,,,," 0950",,,," 1216","0.00",,"0.0","0.0",,"60","44",,"  649","  320",,,"  315",,,,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-24",,,,,," 2050",,,," 1642","0.00",,"0.0","0.0",,"67","45",,"  646","  220",,,"  225",,,,"13.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-25",,,,,," 2350",,,," 0103","0.00",,"0.0","0.0",,"74","51",,"  644","   70",,,"  225",,,,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-26",,,,,," 2350",,,," 2326","0.00",,"0.0","0.0",,"57","51",,"    0","   60",,,"   45",,,,"21.0",,,"35.6",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-27",,,,,," 0050",,,," 0042","0.09",,"0.0","0.0",,"64","47",,"  340","   50",,,"   45",,,,"23.9",,,"36.7",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-28",,,,,," 0950",,,," 1317","0.00",,"0.0","0.0",,"59","46",,"  532","  280",,,"  270",,,,"19.9",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-29",,,,,," 2150",,,," 1252","0.00",,"0.0","0.0",,"65","44",,"  425","  220",,,"  180",,,,"10.1",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-30",,,,,," 1950",,,," 2100","0.97",,"0.0","0.0",,"56","45",,"    0","   10",,,"   45",,,,"17.0",,,"26.4",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-31",,,,,," 1450",,,," 0545","0.71",,"0.0","0.0",,"50","41",,"    0","   40",,,"   45",,,,"16.1",,,"25.3",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-01",,,,,," 1150",,,," 1507","0.00",,"0.0","0.0",,"50","39",,"   20","  270",,,"  270",,,,"19.9",,,"36.7",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-02",,,,,," 0550",,,," 0155","0.00",,"0.0","0.0",,"53","36",,"  625","  280",,,"  270",,,,"12.1",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-03",,,,,," 1250",,,," 1024","0.00",,"0.0","0.0",,"50","42",,"    0","  180",,,"  225",,,,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-04",,,,,," 2150",,,," 2025","0.00",,"0.0","0.0",,"57","41",,"  531","  240",,,"  225",,,,"13.0",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-05",,,,,," 1150",,,," 0910","0.62",,"0.0","0.0",,"60","50",,"    0","  180",,,"  180",,,,"17.0",,,"23.0",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-06",,,,,," 0550",,,," 0518","0.00",,"0.0","0.0",,"60","43",,"  120","  250",,,"  270",,,,"16.1",,,"21.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-07",,,,,," 1550",,,," 0912","0.00",,"0.0","0.0",,"48","36",,"  558","  310",,,"  270",,,,"14.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-08",,,,,," 1150",,,," 1146","0.00",,"0.0","0.0",,"50","34",,"  611","  250",,,"  270",,,,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-09",,,,,," 1050",,,," 1327","0.00",,"0.0","0.0",,"52","40",,"  280","  230",,,"  225",,,,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-10",,,,,," 1050",,,," 0952","0.00",,"0.0","0.0",,"58","39",,"  541","   30",,,"   45",,,,"12.1",,,"12.8",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-11",,,,,," 1350",,,," 2004","0.00",,"0.0","0.0",,"59","40",,"  559","  230",,,"  180",,,,"13.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-12",,,,,," 1150",,,," 0134","0.00",,"0.0","0.0",,"64","45",,"  466","  300",,,"  225",,,,"13.0",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-13",,,,,," 2250",,,," 1841","0.02",,"0.0","0.0",,"59","42",,"   15","  210",,,"  180",,,,"15.0",,,"28.9",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-14",,,,,," 2250",,,," 2153","0.01",,"0.0","0.0",,"72","54",,"  490","  210",,,"  225",,,,"14.1",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-15",,,,,," 1250",,,," 1218","0.00",,"0.0","0.0",,"80","57",,"  470","  250",,,"  270",,,,"23.0",,,"38.0",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-16",,,,,," 0150",,,," 0143","0.00",,"0.0","0.0",,"60","49",,"  594","  330",,,"  315",,,,"23.0",,,"33.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-17",,,,,," 1550",,,," 1954","0.08",,"0.0","0.0",,"64","48",,"   10","  170",,,"  225",,,,"12.1",,,"34.4",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-18",,,,,," 0550",,,," 0145","0.00",,"0.0","0.0",,"61","49",,"  590","  290",,,"  270",,,,"16.1",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-19",,,,,," 0750",,,," 2353","0.02",,"0.0","0.0",,"57","48",,"    0","   50",,,"  270",,,,"12.1",,,"17.2",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-20",,,,,," 1550",,,," 1424","0.00",,"0.0","0.0",,"56","33",,"  377","  270",,,"  270",,,,"16.1",,,"30.0",,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-21",,,,,," 2150",,,," 2104","0.00",,"0.0","0.0",,"48","32",,"  585","  220",,,"  225",,,,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-22",,,,,," 0350",,,," 0703","0.00",,"0.0","0.0",,"58","40",,"  582","  240",,,"  225",,,,"13.0",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-23",,,,,," 1950",,,," 1231","0.00",,"0.0","0.0",,"59","44",,"  493","  100",,,"   90",,,,"8.1",,,"12.8",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-24",,,,,," 2250",,,," 2301","0.00",,"0.0","0.0",,"57","40",,"   50","   10",,,"  360",,,,"14.1",,,"21.9",,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-25",,,,,," 0450",,,," 0942","0.00",,"0.0","0.0",,"40","26",,"  512","  350",,,"   45",,,,"15.0",,,"21.9",,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-26",,,,,," 1650",,,," 1736","0.00",,"0.0","0.0",,"43","25",,"  420","   40",,,"   45",,,,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-27",,,,,," 1950",,,," 1511","0.00",,"0.0","0.0",,"60","39",,"   28","   90",,,"   90",,,,"16.1",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-28",,,,,," 0450",,,," 0113","1.45",,"0.0","0.0",,"66","44",,"    0","  120",,,"  135",,,,"21.0",,,"36.7",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-29",,,,,," 0250",,,," 0055","0.00",,"0.0","0.0",,"50","38",,"  547","  280",,,"  270",,,,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-30",,,,,," 1350",,,," 1105","0.00",,"0.0","0.0",,"48","36",,"  532","  280",,,"  315",,,,"12.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-01",,,,,," 0150",,,," 0921","0.00",,"0.0","0.0",,"46","34",,"  550","   10",,,"   45",,,,"15.0",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-02",,,,,," 1750",,,," 1306","0.00",,"0.0","0.0",,"52","43",,"   88","  150",,,"  135",,,,"8.1",,,"12.8",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-03",,,,,," 2150",,,," 2120","0.00",,"0.0","0.0",,"62","45",,"  549","   50",,,"   45",,,,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-04",,,,,," 2250",,,," 2157","0.80",,"0.0","0.0",,"53","44",,"    0","  140",,,"  135",,,,"15.0",,,"18.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-05",,,,,," 0950",,,," 1427","1.28",,"0.0","0.0",,"57","42",,"    0","   40",,,"  360",,,,"17.9",,,"33.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-06",,,,,," 0050",,,," 0135","0.00",,"0.0","0.0",,"49","37",,"  564","  280",,,"  270",,,,"13.0",,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-07",,,,,," 1150",,,," 1053","0.00",,"0.0","0.0",,"50","40",,"  503","  300",,,"  270",,,,"13.0",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-08",,,,,," 1850",,,," 1849","0.00",,"0.0","0.0",,"51","40",,"  415","   80",,,"   90",,,,"13.0",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-09",,,,,," 2250",,,," 2005","0.00",,"0.0","0.0",,"49","38",,"  422","  220",,,"  180",,,,"8.9",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-10",,,,,," 1250",,,," 1535","0.17",,"0.0","0.0",,"54","44",,"    0","  160",,,"  180",,,,"17.0",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-11",,,,,," 2350",,,," 1410","0.46",,"2.9","0.0",,"50","22",,"    0","  280",,,"  270",,,,"17.0",,,"33.3",,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-12",,,,,," 0950",,,," 0107","0.00",,"0.0","3.0",,"41","23",,"  558","  300",,,"  315",,,,"13.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-13",,,,,," 1150",,,," 1113","0.00",,"0.0","2.0",,"49","29",,"  558","  330",,,"  360",,,,"15.0",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-14",,,,,," 1850",,,," 1716","0.00",,"0.0","1.0",,"52","38",,"  430","   40",,,"   45",,,,"12.1",,,"20.8",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-15",,,,,," 1250",,,," 2121","0.01",,"0.0","0.0",,"48","40",,"    0","   20",,,"  360",,,,"15.0",,,"21.9",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-16",,,,,," 1350",,,," 0808","0.00",,"0.0","0.0",,"46","32",,"  305","   10",,,"  360",,,,"17.9",,,"27.5",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-17",,,,,," 0350",,,," 0005","0.00",,"0.0","0.0",,"42","27",,"  556","  360",,,"  360",,,,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-18",,,,,," 0250",,,," 1130","0.02",,"0.0","0.0",,"44","32",,"   40","  220",,,"  225",,,,"10.1",,,"15.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-19",,,,,," 1750",,,," 1848","0.29",,"0.0","0.0",,"43","38",,"    0","  270",,,"  270",,,,"12.1",,,"15.0",,,,,,,,,,,,,,,"    1",,,,,
