"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-01-31","0.00","49","20"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-01","0.00","42","19"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-02","0.00","53","19"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-03","0.00","52","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-04","0.00","67","19"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-05","0.00","53","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-06","0.00","50","25"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-07","0.00","65","30"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-08","0.00","65","27"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-09","0.00","67","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-10","0.13","65","18"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-11","0.00","25","10"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-12","0.00","50","13"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-13","0.00","64","25"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-14","0.00","66","31"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-15","0.04","41","13"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-16","0.00","47","13"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-17","0.00","51","22"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-18","0.00","44","23"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-19","0.00","51","21"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-20","0.00","42","15"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-21","0.00","49","16"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-22","0.04","44","27"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-23","0.00","56","26"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-24","0.00","62","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-25","0.00","65","26"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-26","0.00","60","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-27","0.00","53","25"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-02-28","0.00","63","26"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-01","0.00","67","31"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-02","0.00","43","21"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-03","0.00","65","18"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-04","0.04","51","27"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-05","0.00","41","19"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-06","0.00","42","18"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-07","0.00","57","17"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-08","0.00","49","22"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-09","0.00","58","21"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-10","0.00","55","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-11","0.00","49","26"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-12","0.08","28","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-13","0.00","48","14"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-14","0.00","65","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-15","0.00","68","40"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-16","0.00","69","38"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-17","0.00","48","21"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-18","0.00","50","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-19","0.00","56","31"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-20","0.00","64","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-21","0.00","75","35"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-22","0.00","59","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-23","0.00","62","31"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-24","0.00","61","35"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-25","0.00","66","33"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-26","0.00","71","31"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-27","0.01","61","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-28","0.00","57","22"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-29","0.00","67","20"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-30","0.00","75","39"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-03-31","0.00","71","37"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-01","0.19","47","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-02","0.16","25","20"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-03","0.00","37","12"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-04","0.00","45","23"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-05","0.06","50","31"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-06","0.00","66","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-07","0.00","70","39"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-08","0.00","61","36"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-09","0.00","61","32"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-10","0.00","52","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-11","0.00","59","20"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-12","0.00","69","32"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-13","0.44","63","35"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-14","0.23","44","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-15","0.08","33","20"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1999-04-16","0.19","32","14"
